CO2_TotalMt,countries,Year,CO2_Kg1k,CO2_Tons_per_capita,Generation_GWh,consumption_GWh,consumption_per_capita_kW,installed_capacity_MW,Renewable_installed_capacity_MW,Renewable_generation_GWh,Renewable_percentage,Population
319.613,0,2019,0.1,4.88,545014,449235,6673.1,137082,48533,116141,21.31,67320216
327.585,0,2018,0.11,5.02,551544,449957,6698,133531,45874,115984,21.03,67177636
336.046,0,2017,0.11,5.17,533956,455228,6791.8,133088,42864,95159,17.82,67026224
331.913,0,2016,0.11,5.13,536708,457729,6851.2,133151,39908,101197,18.86,66809816
329.518,0,2015,0.11,5.11,551038,450835,6765.4,132219,37827,94122,17.08,66638391
323.707,0,2014,0.11,5.04,543299,441582,6644.5,130096,35580,96057,17.68,66458153
356.534,0,2013,0.13,5.58,551147,463901,7011.2,130050,33713,101340,18.39,66165980
361.736,0,2012,0.13,5.68,543941,462316,7047.5,130527,32099,87425,16.07,65600350
360.566,0,2011,0.13,5.69,543629,451021,6909.3,127175,29795,68177,12.54,65276983
378.429,0,2010,0.14,6,540153,474026,7295.1,124140,26724,79592,14.74,64978721
370.545,0,2009,0.14,5.91,507649,446837,6910.7,118941,24300,71353,14.06,64658856
383.599,0,2008,0.14,6.15,544243,462774,7191.5,117518,22822,75293,13.83,64350226
390.312,0,2007,0.14,6.3,538445,450019,7030.8,116353,21392,67421,12.52,64007193
397.607,0,2006,0.15,6.46,542979,447833,7036.4,115519,20494,63351,11.67,63645065
407.886,0,2005,0.16,6.66,544677,452118,7150.4,115559,19698,57435,10.54,63229635
404.9,0,2004,0.16,6.65,540598,446957,7120.2,116719,19335,65379,12.09,62772870
404.552,0,2003,0.16,6.68,533602,435439,6990.3,116571,19217,64326,12.06,62292241
400.195,0,2002,0.16,6.64,526142,418210,6760.2,116994,18940,65338,12.42,61864088
405.706,0,2001,0.16,6.77,519452,420453,6845.1,116149,18656,78826,15.17,61424036
401.754,0,2000,0.17,6.74,509634,409744,6719.4,114870,18552,70587,13.85,60979315
403.731,0,1999,0.17,6.81,494518,401221,6626.8,113917,17947,75546,15.28,60545022
410.074,0,1998,0.18,6.95,482398,393359,6538.7,111813,18024,64724,13.42,60158533
388.12,0,1997,0.18,6.6,476755,381735,6369.2,113380,18018,66391,13.93,59934884
396.07,0,1996,0.19,6.77,483443,382650,6406.7,109508,18000,67328,13.93,59726386
381.247,0,1995,0.18,6.55,467830,367839,6179.8,107429,17898,74902,16.01,59522297
372.37,0,1994,0.18,6.42,452950,363556,6129.2,107047,17902,80490,17.77,59315139
377.895,0,1993,0.19,6.54,447371,356080,6024.6,107393,17837,66536,14.87,59104320
397.869,0,1992,0.2,6.92,437974,355161,6031.3,105032,17767,70688,16.14,58885929
409.187,0,1991,0.21,7.15,428517,345386,5893.5,104165,17655,58607,13.68,58604851
385.482,0,1990,0.2,6.77,396184,323043,5539.8,103228,17717,54931,13.87,58313439
359.419,1,2019,0.12,5.37,309701,304140,4537.7,103304,47165,124898,40.33,66647112
376.2,1,2018,0.12,5.65,313504,306907,4605,107839,44291,114140,36.41,66273576
384.037,1,2017,0.13,5.8,317879,305804,4614.3,108821,40278,103034,32.41,65844142
397.637,1,2016,0.13,6.04,318009,309424,4699.3,97144,35648,87833,27.62,65379044
419.486,1,2015,0.14,6.41,318625,311124,4758.8,95827,30966,87559,27.48,64853393
434.235,1,2014,0.15,6.68,316064,309137,4766.7,96058,24935,66957,21.18,64351203
472.204,1,2013,0.17,7.31,334076,321957,5003.1,92957,19999,55159,16.51,63905342
485.581,1,2012,0.18,7.56,338603,322173,5041.4,95332,15858,43331,12.8,63495088
462.874,1,2011,0.17,7.25,342244,320476,5047.3,93078,12728,37003,10.81,63022532
502.02,1,2010,0.19,7.93,355193,330970,5251.6,92948,9524,27564,7.76,62510197
486.374,1,2009,0.19,7.75,348969,323682,5178.1,86739,7992,26942,7.72,62042343
536.551,1,2008,0.2,8.64,360668,343588,5538,84884,6859,23568,6.53,61571647
552.345,1,2007,0.2,8.99,367597,344982,5602.9,83538,5772,21451,5.84,61073279
562.752,1,2006,0.21,9.26,368400,348402,5704.7,83629,5173,20450,5.55,60620361
562.096,1,2005,0.22,9.32,370602,351022,5790.5,82491,4792,19443,5.25,60182050
564.29,1,2004,0.23,9.42,368692,343007,5699.5,80859,3872,16263,4.41,59793759
564.288,1,2003,0.23,9.47,372596,342686,5731.1,78670,3513,13438,3.61,59501394
549.815,1,2002,0.23,9.26,362381,339832,5711.3,76943,3116,13945,3.85,59239564
565.449,1,2001,0.24,9.56,360222,338544,5714.8,79958,3040,12028,3.34,58999781
552.002,1,2000,0.24,9.36,352537,335568,5687.6,78397,2685,10438,2.96,58785246
546.072,1,1999,0.25,9.3,343971,328353,5585.6,74446,1477,10121,2.94,58579685
550.168,1,1998,0.26,9.4,340083,322942,5512.9,72496,1475,9181,2.7,58394596
547.954,1,1997,0.27,9.39,326543,315979,5411.1,72210,1488,7387,2.26,58239312
571.913,1,1996,0.3,9.83,328457,315792,5422.3,72844,1455,6068,1.85,58094587
553.935,1,1995,0.29,9.55,307633,297159,5115.1,69758,1432,7235,2.35,57943472
561.848,1,1994,0.3,9.72,302355,287214,4956.8,68184,1425,7255,2.4,57788017
566.436,1,1993,0.32,9.83,300042,293930,5086.4,68113,1425,5819,1.94,57649210
582.445,1,1992,0.34,10.13,299641,292523,5074.2,67511,1423,6407,2.14,57511594
596.085,1,1991,0.35,10.4,301413,291603,5070.3,70315,1415,5321,1.77,57338199
587.938,1,1990,0.34,10.28,297670,284384,4959.8,73082,1110,5806,1.95,57156972
332.855,2,2019,0.13,5.62,283008,303331,5085.9,115462,52117,117946,41.68,59641488
342.231,2,2018,0.13,5.77,276287,302198,5052.1,115226,50564,116592,42.2,59816673
347.702,2,2017,0.14,5.86,281410,300503,4968.3,114248,49528,106310,37.78,60483973
351.455,2,2016,0.14,5.91,275928,294202,4855.7,114168,48641,110490,40.04,60589445
355.803,2,2015,0.15,5.98,270097,296758,4891.7,116964,47565,111120,41.14,60665551
345.765,2,2014,0.14,5.8,267184,291449,4793.9,121683,46672,122738,45.94,60795612
364.339,2,2013,0.15,6.11,276053,297004,4886.3,124515,46010,114171,41.36,60782668
397.044,2,2012,0.16,6.65,283821,305924,5125.6,124599,43824,94596,33.33,59685227
418.003,2,2011,0.16,6.99,286582,311466,5244.1,118806,37934,85490,29.83,59394207
426.993,2,2010,0.17,7.15,283835,307425,5178.6,106610,26607,79245,27.92,59364690
417.59,2,2009,0.17,7,273349,297956,5033.9,101569,22880,71139,26.03,59190143
469.859,2,2008,0.18,7.9,295932,315523,5347.8,98677,20183,60362,20.4,59000586
485.127,2,2007,0.18,8.18,290439,315746,5383.3,93622,18619,50104,17.25,58652875
492.676,2,2006,0.19,8.34,289735,314794,5406.6,89486,17630,52928,18.27,58223744
498.068,2,2005,0.19,8.47,279271,307800,5301,85498,17604,50673,18.14,58064214
496.878,2,2004,0.2,8.49,278252,303019,5235.8,81534,16959,55814,20.06,57874753
485.594,2,2003,0.19,8.35,265781,295860,5145.8,78313,16580,45507,17.12,57495900
465.835,2,2002,0.19,8.06,260568,291383,5100.3,76507,16009,49493,18.99,57130506
457.91,2,2001,0.18,7.96,256072,285093,5002.7,76093,15544,55455,21.66,56987507
457.933,2,2000,0.19,7.99,254004,279148,4900.7,75510,15204,51743,20.37,56960692
455.268,2,1999,0.19,7.96,243915,267354,4696.7,72363,13417,52214,21.41,56923524
448.029,2,1998,0.19,7.84,238669,260883,4584.2,71193,13058,47228,19.79,56909109
437.408,2,1997,0.19,7.65,232367,253485,4454.6,69331,13060,46734,20.11,56904379
433.975,2,1996,0.19,7.58,225575,246033,4325.8,67410,12999,46376,20.56,56876364
439.036,2,1995,0.2,7.67,223763,243676,4286.7,65160,12964,41620,18.6,56844197
414.038,2,1994,0.19,7.23,216413,236957,4168.5,63413,12864,48234,22.29,56844408
420.261,2,1993,0.2,7.34,207754,229536,4038.1,62808,12788,45254,21.78,56842392
426.702,2,1992,0.2,7.46,211296,229821,4044.6,60962,12718,45745,21.65,56821250
429.139,2,1991,0.2,7.51,206449,224429,3953.1,57213,12692,45225,21.91,56772923
430.447,2,1990,0.21,7.53,200811,219007,3859.6,55961,12582,34641,17.25,56744119
255.831,3,2019,0.13,5.51,521658,264635,5591,110360,55333,97913,18.77,47353706
275.864,3,2018,0.15,5.95,260982,268886,5728.7,104123,48656,100344,38.45,47332614
280.225,3,2017,0.15,6.05,262306,267867,5741,104050,48143,84611,32.26,47105358
264.339,3,2016,0.15,5.7,261836,264666,5688.4,104588,48061,101089,38.61,46937060
273.713,3,2015,0.16,5.9,267454,262808,5659.1,105668,48016,94088,35.18,46728814
257.631,3,2014,0.15,5.54,266512,257720,5548.4,105758,45868,107876,40.48,46658447
260.353,3,2013,0.16,5.58,273286,260598,5602.8,105830,45788,109758,40.16,46532869
287.059,3,2012,0.17,6.13,283119,266860,5710.9,105243,45101,85339,30.14,46527039
293.205,3,2011,0.17,6.25,279354,270022,5767.5,102898,41953,86667,31.02,46449874
291.327,3,2010,0.17,6.23,288527,275736,5908.6,101371,39545,95761,33.19,46440099
304.391,3,2009,0.18,6.55,280074,268193,5769.3,97751,37902,73951,26.4,46410149
344.06,3,2008,0.19,7.48,295894,281051,6078.2,94166,34835,60470,20.44,46449565
375.972,3,2007,0.21,8.28,288137,277954,6086.3,88057,29487,57869,20.08,46455123
362.668,3,2006,0.21,8.11,280296,251891,5624.5,81509,26712,52819,18.84,46512199
371.535,3,2005,0.22,8.44,273428,246125,5592.5,76587,23481,47024,17.2,46593236
356.513,3,2004,0.22,8.22,262328,235230,5433,69657,21848,53699,20.47,46727890
340.604,3,2003,0.22,7.99,244185,222921,5239.3,71810,22045,56273,23.05,46766403
332.108,3,2002,0.22,7.91,226021,212103,5070.9,60494,20913,34932,15.46,46818216
314.704,3,2001,0.21,7.6,221134,206603,5034.8,55828,16469,49364,22.32,46736257
314.317,3,2000,0.22,7.68,208742,193917,4768.6,53889,15184,36119,17.3,46667175
297.984,3,1999,0.22,7.35,194466,180703,4465.1,49696,11802,27857,14.32,46562483
275.902,3,1998,0.22,6.85,183533,168488,4180.5,49003,11537,37198,20.27,46486621
267.249,3,1997,0.22,6.66,179752,162581,4050,47773,11596,37273,20.74,46367550
247.377,3,1996,0.21,6.18,165187,150650,3769,46609,11793,41296,25,46239271
256.034,3,1995,0.22,6.42,156873,145402,3652.6,45629,11689,24490,15.61,45983169
243.679,3,1994,0.22,6.13,152877,139597,3521.6,44445,11545,28900,18.9,45668938
233.503,3,1993,0.21,5.89,147425,133844,3392,43855,11484,24964,16.93,45236004
248.442,3,1992,0.22,6.29,148172,133969,3412,43747,11484,19553,13.2,44784659
239.668,3,1991,0.22,6.08,147118,131902,3377.7,43616,11429,27704,18.83,44360521
232.067,3,1990,0.22,5.9,143675,129219,3323.4,43397,11320,25852,17.99,44009969
47.829,4,2019,0.13,4.66,50480,48931,4752.4,22210,11366,27514,54.5,10295909
53.106,4,2018,0.15,5.16,56252,48535,4722.8,21782,11044,29585,52.59,10276617
56.364,4,2017,0.17,5.46,55013,47228,4589.2,20934,10821,22751,41.36,10291027
51.176,4,2016,0.16,4.93,57103,47117,4570.3,20612,10751,32516,56.94,10309573
52.24,4,2015,0.16,5.01,49310,46682,4514.1,19625,10474,24626,49.94,10341330
48.859,4,2014,0.15,4.67,50407,46101,4443.6,19126,10280,31711,62.91,10374822
48.671,4,2013,0.15,4.62,48885,46206,4431.3,18900,9898,29688,60.73,10427301
50.156,4,2012,0.16,4.74,43688,46876,4469.8,19747,9710,19591,44.84,10487289
51.82,4,2011,0.16,4.88,49958,48681,4617.7,19924,9556,24319,48.68,10542398
53.507,4,2010,0.16,5.02,51881,50223,4750.2,18932,8608,28486,54.91,10572721
58.707,4,2009,0.18,5.51,47341,48325,4570.4,17403,7950,18506,39.09,10573479
59.493,4,2008,0.17,5.59,43429,48676,4608.2,15766,7336,14860,34.22,10563014
61.639,4,2007,0.18,5.8,44788,49096,4652.2,15003,6645,16403,36.62,10553339
63.148,4,2006,0.19,5.96,46275,48030,4560.1,14447,6080,15918,34.4,10532588
68.146,4,2005,0.21,6.45,43703,46315,4405.9,13374,5410,8518,19.49,10511988
64.846,4,2004,0.2,6.16,42663,45087,4296.2,12692,4847,12483,29.26,10494672
63.084,4,2003,0.2,6.02,44498,43411,4145,11616,4549,17824,40.06,10473050
67.993,4,2002,0.21,6.51,43220,41617,3984.5,11236,4476,9916,22.94,10444592
63.823,4,2001,0.2,6.14,44074,40256,3872.7,10991,4362,15856,35.98,10394669
64.531,4,2000,0.21,6.23,41278,38560,3732.6,10908,4300,13012,31.52,10330774
64.947,4,1999,0.22,6.3,40670,36159,3528,10405,3930,8655,21.28,10249022
58.273,4,1998,0.2,5.67,37267,34302,3367.4,9572,3940,14023,37.63,10186634
53.672,4,1997,0.19,5.25,32783,32489,3206,9274,3877,14101,43.01,10133758
51.292,4,1996,0.19,5.03,33118,30754,3049.7,9220,3867,15644,47.24,10084196
53.257,4,1995,0.21,5.25,31597,29226,2909.9,9152,3848,9307,29.46,10043693
49.745,4,1994,0.2,4.92,30030,27389,2736.5,8618,3697,11536,38.41,10008659
48.173,4,1993,0.2,4.79,29544,26271,2633.9,8513,3613,9370,31.72,9974391
49.255,4,1992,0.2,4.92,27983,25920,2603.7,8013,3146,5491,19.62,9954958
45.46,4,1991,0.19,4.56,28398,25189,2531.6,7284,2772,9767,34.39,9950029
43.612,4,1990,0.19,4.38,27090,23965,2403.6,7234,2783,9760,36.03,9970441
312.917,5,2019,0.25,8.23,151330,153002,4030.8,41305,8980,26187,17.3,37958138
330.801,5,2018,0.28,8.68,160445,157246,4141,40945,7926,22094,13.77,37972812
330.422,5,2017,0.29,8.66,160939,153230,4034.9,41335,7607,24435,15.18,37976687
317.068,5,2016,0.29,8.29,157227,149731,3943.1,38083,7507,23007,14.63,37972964
306.053,5,2015,0.29,8,155431,144563,3807.6,37320,6545,22749,14.64,37967209
303.047,5,2014,0.3,7.91,149777,141693,3728.2,35989,5263,19883,13.28,38005614
315.2,5,2013,0.32,8.23,154820,140052,3683.9,35815,4741,17091,11.04,38017856
319.505,5,2012,0.33,8.34,152719,138995,3651.8,35283,3719,16900,11.07,38062535
327.015,5,2011,0.34,8.53,153798,137918,3623.4,34554,2644,13159,8.56,38063792
329.366,5,2010,0.36,8.59,147970,134765,3540.6,33365,1809,10921,7.38,38062718
311.422,5,2009,0.35,8.13,142222,127498,3353.2,33035,1381,8663,6.09,38022869
324.845,5,2008,0.38,8.48,145466,132208,3466.8,32679,1176,6593,4.53,38135876
330.476,5,2007,0.4,8.62,149425,129661,3401.8,32529,960,5813,3.89,38115641
331.114,5,2006,0.43,8.64,151201,126194,3310,32398,819,4759,3.15,38125479
317.792,5,2005,0.44,8.28,145879,120130,3148.3,32295,759,4311,2.96,38157055
318.393,5,2004,0.46,8.29,143137,119413,3128.2,31918,656,3599,2.51,38173835
315.986,5,2003,0.48,8.22,140482,115861,3033.8,31642,603,2519,1.79,38190608
303.459,5,2002,0.47,7.89,133498,112030,2931.3,30815,570,3208,2.4,38218531
310.152,5,2001,0.49,8.05,134555,113629,2971.3,30673,552,3082,2.29,38242197
313.283,5,2000,0.5,8.13,133943,113336,2962.7,30559,525,2642,1.97,38253955
325.485,5,1999,0.55,8.44,130904,111397,2911.3,30412,505,2643,2.02,38263303
334.879,5,1998,0.59,8.69,132249,113445,2933.9,29859,501,2887,2.18,38666983
362.86,5,1997,0.67,9.42,132447,113580,2937.9,29745,495,2546,1.92,38659979
371.359,5,1996,0.73,9.64,132457,111299,2880.5,29513,492,2316,1.75,38639341
356.869,5,1995,0.74,9.28,128481,107654,2788.3,29265,482,2233,1.74,38609399
354.2,5,1994,0.79,9.23,124925,105022,2722.2,29444,489,2073,1.66,38580597
360.186,5,1993,0.84,9.41,123521,104181,2705.7,28926,475,1838,1.49,38504707
360.229,5,1992,0.88,9.43,122583,103209,2686.5,28456,468,1916,1.56,38418108
369.725,5,1991,0.92,9.71,124513,107914,2816.9,28077,467,1849,1.48,38309226
372.613,5,1990,0.86,9.82,125961,114361,2995.1,27663,467,1661,1.32,38183160
71.004,6,2019,0.14,8.1,68676,68499,7695.6,26032,15514,55149,80.3,8901064
69.17,6,2018,0.14,7.9,60707,66318,7486.1,26326,15157,48861,80.49,8858775
71.626,6,2017,0.15,8.2,62930,66016,7482.9,25576,14660,49919,79.32,8822267
68.951,6,2016,0.15,7.91,61160,64980,7406.9,25604,14420,49725,81.3,8772865
68.935,6,2015,0.15,7.94,57552,64146,7372.7,24742,14023,46312,80.47,8700471
67.746,6,2014,0.15,7.85,57242,63107,7351,24287,13326,48699,85.08,8584926
71.191,6,2013,0.16,8.3,60128,63858,7505.9,23855,12869,49203,81.83,8507786
70.499,6,2012,0.16,8.28,63967,63242,7482.6,23239,12426,50015,78.19,8451860
73.479,6,2011,0.16,8.69,57731,62624,7448,22437,12146,39736,68.83,8408121
74.994,6,2010,0.17,8.92,63245,62328,7442,21051,11764,43684,69.07,8375164
69.13,6,2009,0.16,8.26,63583,60781,7277.7,20790,11609,47376,74.51,8351643
75.776,6,2008,0.17,9.09,61974,63388,7605.1,20548,11487,44775,72.25,8335003
76.487,6,2007,0.18,9.2,60173,63319,7621.5,19100,11423,43392,72.11,8307989
79.381,6,2006,0.19,9.58,59454,62955,7600.6,19127,10985,41033,69.02,8282984
81.538,6,2005,0.2,9.88,61303,60536,7333.9,18898,10492,40543,66.14,8254298
80.614,6,2004,0.2,9.81,59307,58961,7189.2,18946,9621,39682,66.91,8201359
79.426,6,2003,0.21,9.71,55505,57811,7099.8,18367,9315,35212,63.44,8142573
74.315,6,2002,0.19,9.14,58404,55919,6903.3,18053,8672,41716,71.43,8100273
72.715,6,2001,0.19,8.98,58937,55447,6876.2,18319,8765,42048,71.34,8063640
67.976,6,2000,0.18,8.42,57920,53336,6649.6,17897,8618,43144,74.49,8020946
67.321,6,1999,0.19,8.36,57615,52336,6540.2,14800,7669,42107,73.08,8002186
69.24,6,1998,0.2,8.61,54620,51118,6403.8,14681,7685,38755,70.95,7982461
68.691,6,1997,0.2,8.55,54272,50322,6313,14994,7540,37610,69.3,7971116
69.037,6,1996,0.21,8.61,52019,49725,6243,14677,7385,35683,68.6,7964966
65.161,6,1995,0.2,8.16,53733,47945,6028.5,14676,7323,38605,71.85,7953067
62.064,6,1994,0.2,7.81,50710,46871,5900.6,14783,7245,36596,72.17,7943489
61.496,6,1993,0.2,7.79,50088,46183,5824.8,14617,7202,37740,75.35,7928746
61.401,6,1992,0.2,7.84,49492,47107,5976.1,14687,7204,35856,72.45,7882519
66.544,6,1991,0.22,8.56,49507,47242,6057.5,14229,7129,32367,65.38,7798899
62.707,6,1990,0.22,8.12,47730,44305,5745.8,14114,7028,32359,67.8,7710882
30.27,7,2019,0.09,5.24,29145,33345,5726.6,16561,9177,23871,81.9,5822763
34.473,7,2018,0.11,5.99,29838,32975,5679.3,16323,9100,21465,71.94,5806081
34.559,7,2017,0.11,6.03,30517,33402,5777.7,15663,8377,22520,73.8,5781190
36.639,7,2016,0.12,6.41,29848,33032,5746,15077,7576,19091,63.96,5748769
34.602,7,2015,0.12,6.08,28386,32533,5700.3,14796,7275,19689,69.36,5707251
37.052,7,2014,0.13,6.54,31376,32257,5699.5,14418,6912,18709,59.63,5659715
40.787,7,2013,0.14,7.23,33658,32826,5833.5,14578,6742,16682,49.56,5627235
38.963,7,2012,0.14,6.94,29793,32857,5864.6,14960,6090,15567,52.25,5602628
44.094,7,2011,0.15,7.9,34013,33132,5937.1,14248,5271,14959,43.98,5580516
49.141,7,2010,0.17,8.85,37321,33562,6035.6,14049,5065,13176,35.3,5560628
49.022,7,2009,0.18,8.87,34851,32820,5929.8,13393,4591,10855,31.15,5534738
51.269,7,2008,0.18,9.33,35076,34356,6233.6,13002,4105,10951,31.22,5511451
54.482,7,2007,0.19,9.96,37623,34726,6341.7,13000,3761,11100,29.5,5475791
59.319,7,2006,0.2,10.9,43476,34973,6420.5,12976,3962,10025,23.06,5447084
51.421,7,2005,0.18,9.48,34709,34551,6366,13035,4096,10628,30.62,5427459
54.85,7,2004,0.2,10.15,38610,33928,6269.7,12986,3986,10173,26.35,5411405
60.455,7,2003,0.23,11.22,43921,33327,6174.3,12917,3787,8746,19.91,5397640
55.018,7,2002,0.21,10.24,37362,33200,6167,12644,3446,7412,19.84,5383507
55.412,7,2001,0.21,10.34,35837,32887,6126.2,12486,2930,6438,17.96,5368354
53.901,7,2000,0.21,10.09,34221,32782,6128.4,12316,2758,6128,17.91,5349212
57.995,7,1999,0.23,10.9,36856,32573,6111.2,10069,11,4862,13.19,5330020
60.96,7,1998,0.25,11.5,38894,32281,6075.1,10451,11,4317,11.1,5313577
65.202,7,1997,0.27,12.35,41852,32452,6129,10414,10,3313,7.92,5294860
74.972,7,1996,0.32,14.27,50509,31911,6049.3,9952,10,2421,4.79,5275121
61.647,7,1995,0.27,11.78,34589,31453,5989.9,9876,10,2120,6.13,5251027
64.775,7,1994,0.3,12.43,37903,31391,6018.5,9995,8,1974,5.21,5215718
60.609,7,1993,0.29,11.68,32039,30788,5924.6,9679,10,1791,5.59,5196642
58.414,7,1992,0.28,11.3,28980,30492,5885.8,9442,10,1466,5.06,5180614
64.153,7,1991,0.32,12.44,34418,29920,5796.1,9112,10,1122,3.26,5162126
53.552,7,1990,0.27,10.42,24488,28868,5609.3,8734,10,867,3.54,5146469
44.196,8,2019,0.16,7.95,66667,83993,15201.5,17758,8020,32296,48.44,5525292
47.487,8,2018,0.18,8.57,68063,84975,15399.9,17172,7434,32518,47.78,5517919
46.162,8,2017,0.18,8.36,65426,83083,15070.1,17091,7364,31916,48.78,5513130
48.866,8,2016,0.19,8.88,66545,82910,15065.6,16190,6600,30685,46.11,5503297
46.069,8,2015,0.19,8.4,66410,80312,14636,16517,6022,30742,46.29,5487308
49.472,8,2014,0.2,9.06,65676,80877,14780.7,16124,5637,26509,40.36,5471753
53.528,8,2013,0.22,9.85,68630,81743,14995.3,16655,5431,25823,37.63,5451270
52.258,8,2012,0.21,9.65,67909,82444,15192.5,15780,5189,28636,42.17,5426674
58.139,8,2011,0.23,10.79,70650,81809,15146.4,15703,5163,24312,34.41,5401267
65.861,8,2010,0.27,12.27,77334,85074,15826.8,15669,5143,24277,31.39,5375276
56.992,8,2009,0.24,10.67,69206,78517,14672.2,15291,5000,21859,31.59,5351427
59.612,8,2008,0.23,11.21,74442,83880,15748.3,15564,5072,27863,37.43,5326314
67.948,8,2007,0.26,12.83,77963,87477,16503.6,16703,4974,24363,31.25,5300484
69.924,8,2006,0.29,13.25,78842,87189,16522.5,16562,4883,22481,28.51,5276955
58.315,8,2005,0.25,11.09,67865,81839,15571.8,16468,4841,23495,34.62,5255580
70.567,8,2004,0.31,13.46,82063,83974,16035.9,16567,4785,25666,31.28,5236611
74.305,8,2003,0.34,14.22,80304,81709,15653.9,16556,4721,19134,23.83,5219732
66.049,8,2002,0.31,12.67,71535,80519,15465.7,16569,4610,19836,27.73,5206295
63.94,8,2001,0.3,12.3,71237,78169,15047.2,16506,4568,21526,30.22,5194901
57.871,8,2000,0.28,11.15,67075,76207,14708.6,16260,4422,23296,34.73,5181115
59.476,8,1999,0.3,11.49,66683,75100,14522.5,14926,2881,21398,32.09,5171302
60.145,8,1998,0.32,11.65,67473,73817,14306.6,15026,2881,24616,36.48,5159646
63.395,8,1997,0.36,12.31,65528,70650,13725.4,14585,2861,20319,31.01,5147349
65.467,8,1996,0.39,12.74,66368,67314,13115.7,13463,2785,17897,26.97,5132320
59.425,8,1995,0.37,11.61,61299,65302,12762.2,13281,2777,19416,31.67,5116826
62.845,8,1994,0.41,12.33,62865,66486,13039.7,13002,2736,18142,28.86,5098754
56.116,8,1993,0.38,11.06,58645,63494,12504,13023,2731,19304,32.92,5077912
54.724,8,1992,0.37,10.85,55507,60878,12043.2,12271,2679,19909,35.87,5054982
57.723,8,1991,0.37,11.5,60360,64899,12905,12344,2648,18065,29.93,5029002
57.279,8,1990,0.35,11.46,57005,64984,13000.8,12237,2621,15906,27.9,4998478
72.505,9,2019,0.23,6.52,44260,50511,4712.5,20039,9264,16368,36.98,10718565
69.69,9,2018,0.22,6.25,50321,51357,4788.7,19139,8364,15726,31.25,10724599
70.905,9,2017,0.23,6.35,52672,57807,5381.8,18963,8030,13800,26.2,10741165
70.565,9,2016,0.23,6.31,52048,56887,5282.9,18698,7768,15101,29.01,10768193
70.558,9,2015,0.23,6.29,49272,53985,5006.2,18475,7482,14646,29.72,10783748
72.26,9,2014,0.24,6.41,47991,52661,4850,18480,7354,12265,25.56,10858018
74.996,9,2013,0.25,6.62,54528,52520,4806.6,18855,7016,14425,26.45,10926807
82.464,9,2012,0.26,7.25,57456,57630,5237.4,17751,5914,10011,17.42,11003615
87.09,9,2011,0.26,7.62,55988,56400,5087.3,16524,4865,8243,14.72,11086406
90.015,9,2010,0.24,7.86,54524,56447,5074.6,15184,4100,10622,19.48,11123392
97.203,9,2009,0.24,8.49,57751,58896,5296.7,14499,3802,8150,14.11,11119289
103.069,9,2008,0.25,9.03,59091,59651,5376.6,14253,3594,5736,9.71,11094745
107.159,9,2007,0.26,9.42,58862,58357,5276,13686,3382,4593,7.8,11060937
103.524,9,2006,0.26,9.13,56711,55813,5057.3,13570,3223,7645,13.48,11036008
104.855,9,2005,0.27,9.28,55954,54136,4919.3,13306,2947,6456,11.54,11004716
102.63,9,2004,0.27,9.11,55376,52997,4831.1,12431,2919,6010,10.85,10969912
102.914,9,2003,0.29,9.15,54504,51671,4722.9,12080,2798,5985,10.98,10940369
99.162,9,2002,0.29,8.84,50618,49535,4538,11576,2713,3657,7.22,10915770
99.131,9,2001,0.3,8.86,49784,47340,4347.8,10992,2694,3014,6.05,10888274
97.086,9,2000,0.31,8.71,50262,45978,4243.1,10904,2635,4270,8.5,10835989
89.947,9,1999,0.3,8.11,46581,43400,4027.6,10603,2344,4904,10.53,10775627
89.668,9,1998,0.3,8.13,43546,41983,3906.2,9928,2241,3910,8.98,10747768
86.169,9,1997,0.3,7.86,40806,39836,3725.4,9497,2412,3992,9.78,10693250
85.161,9,1996,0.31,7.83,40026,38115,3585.9,9048,2207,4458,11.14,10629267
85.265,9,1995,0.32,7.9,38897,36530,3450,8865,2208,3632,9.34,10588332
82.222,9,1994,0.32,7.7,37991,35206,3341.5,8846,2208,2686,7.07,10535973
80.701,9,1993,0.32,7.64,35861,33652,3208.1,8766,2208,2399,6.69,10489871
81.203,9,1992,0.32,7.77,35031,32960,3159.8,8912,2208,2326,6.64,10430958
79.122,9,1991,0.31,7.65,33724,31482,3036.7,8862,2197,3070,9.1,10367163
79.086,9,1990,0.32,7.72,32681,30526,2971.6,8458,2093,1753,5.36,10272691
50.437,10,2019,0.16,5.22,32273,41565,4254.5,10035,2340,5044,15.63,9769526
50.402,10,2018,0.17,5.2,30407,41398,4236,9418,1679,4121,13.55,9772756
50.712,10,2017,0.18,5.22,31219,40641,4156.2,8999,1273,3760,12.04,9778371
48.185,10,2016,0.17,4.94,30287,39432,4024.7,8899,1132,3542,11.69,9797561
47.325,10,2015,0.17,4.84,28813,38804,3947.4,8870,1125,3426,11.89,9830485
44.578,10,2014,0.17,4.54,27899,37657,3820.9,8961,1065,3317,11.89,9855571
44.468,10,2013,0.18,4.52,28726,36940,3739.8,8307,786,2916,10.15,9877365
47.381,10,2012,0.19,4.8,32633,36916,3725.6,9289,751,2757,8.45,9908798
51.06,10,2011,0.21,5.16,33986,36845,3709.7,9543,918,2837,8.35,9931925
51.957,10,2010,0.21,5.23,35158,36552,3660.4,8882,885,3168,9.01,9985722
